Late_delivery_risk,Sales,Order Item Quantity,Benefit per order,n_line_items,n_distinct_categories,Benefit_per_order_capped,priority_value_component,order_hour,order_dayofweek,order_month,order_is_weekend,order_is_holiday_season,sales_per_scheduled_day,is_express_shipping,country_delay_rate,region_delay_rate,Shipping Mode_First Class,Shipping Mode_Same Day,Shipping Mode_Second Class,Shipping Mode_Standard Class,Customer Segment_Consumer,Customer Segment_Corporate,Customer Segment_Home Office,Type_CASH,Type_DEBIT,Type_PAYMENT,Type_TRANSFER,category_frequency
1,1.7974930849462591,1.8333560752869777,455.52000049,0.7092505563494077,1.13294147677232,2.038302939297557,1.7974930849462591,12,2,3,0,0,1.3068234119602333,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,False,False,True,True,False,False,False,0.7247415179542858
0,0.5569992088053141,1.3367676297738,90.520003082,1.4182546418916917,1.13294147677232,0.1450657068613639,0.5569992088053141,12,2,3,0,0,-0.2904246754196998,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,-0.4163971422251196
1,-0.2690814509872415,-0.4012919295223217,168.9799957,-1.417761700277444,-1.3527071008040434,0.5930271236158491,-0.2690814509872415,13,2,3,0,0,-0.0733620422678964,0,-0.09263640325546979,-0.41676725600579523,False,False,True,False,True,False,False,False,False,False,True,0.06388511724631801
0,0.7938194462369258,-0.8978803750354993,245.460002381,0.0002464708071237929,-0.5241575749452556,1.0296839598332086,0.7938194462369258,13,2,3,0,0,-0.2113431225198144,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,-0.24930986630915827
0,2.387964100666544,3.571415634583099,317.46000291,1.4182546418916917,0.30439195091353227,1.4407625384449418,2.387964100666544,14,2,3,0,0,0.3209907531091669,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,True,False,False,False,True,False,1.4567785967430438
1,-1.5916844563171666,-1.3944688205486768,9.93999958,-1.417761700277444,-1.3527071008040434,-0.314999752315803,-1.5916844563171666,14,2,3,0,0,-1.0079361633370805,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,True,False,True,False,False,False,-1.6380823591801559
0,0.4394010442515592,0.5918849615040336,121.90999798,-0.7087576147351601,-0.5241575749452556,0.32428451784042844,0.4394010442515592,15,2,3,0,0,-0.32969431542997474,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,0.06388511724631801
0,-0.8595819306147081,-0.4012919295223217,71.26999664,-1.417761700277444,-1.3527071008040434,0.03515924535714795,-0.8595819306147081,15,2,3,0,0,-0.7634646382580735,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,True,False,1.4567785967430438
1,1.029901546495194,1.3367676297738,97.3399992,1.4182546418916917,1.9614910026311079,0.184003960885345,1.029901546495194,15,2,3,0,0,0.794178618492768,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,False,True,False,False,True,False,False,0.7247415179542858
0,-1.3142378023621484,-0.8978803750354993,25.469998835,-0.7087576147351601,-0.5241575749452556,-0.22633239158411356,-1.3142378023621484,16,2,3,0,0,-0.9152882018300914,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,-1.6380823591801559
1,0.2620736898702819,1.5850618525303888,95.119997739,1.4182546418916917,1.13294147677232,0.17132902979647266,0.2620736898702819,16,2,3,0,0,-0.3889093669314297,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,1.4567785967430438
0,0.46892606823293254,0.5918849615040336,176.87999729,0.0002464708071237929,0.30439195091353227,0.6381315875156738,0.46892606823293254,17,2,3,0,0,-0.31983500285105027,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,True,False,False,True,False,False,0.06388511724631801
0,0.7934946128678837,2.3299445208001552,154.69999885,1.4182546418916917,0.30439195091353227,0.5114965574415663,0.7934946128678837,17,2,3,0,0,-0.21145159436130967,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,1.4567785967430438
1,-0.2100314141259038,0.09529651599085597,128.170002941,0.7092505563494077,1.13294147677232,0.3600255445426962,-0.2100314141259038,17,2,3,0,0,0.9913451323584699,1,-0.09263640325546979,-0.41676725600579523,True,False,False,False,True,False,False,False,True,False,False,1.4567785967430438
1,0.07045630788071322,1.8333560752869777,49.319999697,0.7092505563494077,1.13294147677232,-0.09016260849792247,0.07045630788071322,18,2,3,0,0,1.36599900258846,1,-0.09263640325546979,-0.41676725600579523,True,False,False,False,True,False,False,False,False,True,False,-1.5376801395714625
1,0.43937153546634083,0.8401791842606224,200.65000153,0.7092505563494077,-0.5241575749452556,0.7738446359154219,0.43937153546634083,18,2,3,0,0,-0.3297041693199317,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,False,False,True,False,1.4567785967430438
0,-0.15101090902025302,0.8401791842606224,-111.97999573,0.0002464708071237929,0.30439195091353227,-1.011092780206786,-0.15101090902025302,18,2,3,0,0,-0.5268510053385923,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,-1.8958313408621745
0,0.5871147244088075,0.8401791842606224,167.21999745,0.7092505563494077,0.30439195091353227,0.5829785462039957,0.5871147244088075,19,2,3,0,0,-0.2803681795469906,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,False,True,False,False,False,True,1.4567785967430438
1,-1.5976189924557778,-1.3944688205486768,-13.43999958,-1.417761700277444,-1.3527071008040434,-0.44848609609388695,-1.5976189924557778,20,2,3,0,0,-1.0099178872753372,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,True,False,False,False,False,True,-0.4163971422251196
1,-1.2137641380770288,-1.146174597792088,49.85000133,-0.7087576147351601,-0.5241575749452556,-0.08713660410410608,-1.2137641380770288,20,2,3,0,0,-0.8817369585605903,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,False,True,False,True,False,False,-0.39916392542661133
1,-1.3023097012359306,-0.8978803750354993,13.5,-1.417761700277444,-1.3527071008040434,-0.29467419812471196,-1.3023097012359306,21,2,3,0,0,-0.46763597635580717,1,-0.09263640325546979,-0.41676725600579523,False,True,False,False,False,False,True,False,False,True,False,-0.8389855889363376
1,-1.2138231894831426,-1.146174597792088,-3.409998899999998,-0.7087576147351601,-0.5241575749452556,-0.3912205628617251,-1.2138231894831426,21,2,3,0,0,-0.34944251728328696,1,-0.09263640325546979,-0.41676725600579523,False,True,False,False,False,True,False,True,False,False,False,-0.4163971422251196
1,0.5574716313918342,-0.15299770676573285,71.580002743,0.7092505563494077,1.13294147677232,0.03692920184667423,0.5574716313918342,21,2,3,0,0,2.0165165172568837,1,-0.09263640325546979,-0.41676725600579523,False,True,False,False,True,False,False,False,True,False,False,0.7247415179542858
1,2.7421463081288646,2.081650298043566,436.24000645,1.4182546418916917,1.9614910026311079,2.038302939297557,2.7421463081288646,22,2,3,0,0,4.934636486920555,1,-0.3487896913151652,-0.41676725600579523,False,True,False,False,True,False,False,False,True,False,False,0.06388511724631801
0,-1.5238359525661218,-0.8978803750354993,-10.14000034,-1.417761700277444,-1.3527071008040434,-0.429644999051775,-1.5238359525661218,22,2,3,0,0,-0.9113641958772081,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,False,False,True,-1.5376801395714625
0,1.6201953067853552,2.081650298043566,185.49000549,0.7092505563494077,1.13294147677232,0.6872897806640998,1.6201953067853552,22,2,3,0,0,0.06460916534165204,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,1.4567785967430438
0,1.000346991112434,0.09529651599085597,221.74999908,1.4182546418916917,1.9614910026311079,0.8943134822742695,1.000346991112434,23,2,3,0,0,-0.14237723032036745,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,False,True,False,False,True,False,-0.24930986630915827
1,-0.3872406095383578,0.09529651599085597,-26.74999907900001,0.7092505563494077,0.30439195091353227,-0.5244785354712731,-0.3872406095383578,23,2,3,0,0,-0.6057353598205075,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,True,False,False,True,False,False,-0.39916392542661133
1,-0.47569755611313186,-1.146174597792088,113.47999954,-0.7087576147351601,-0.5241575749452556,0.27615407685496557,-0.47569755611313186,23,2,3,0,0,-0.6352738518673936,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,0.7247415179542858
0,-0.8596114844255879,-0.15299770676573285,-12.82999992,-0.7087576147351601,-0.5241575749452556,-0.44500334899188604,-0.8596114844255879,0,3,3,0,0,-0.46775428327569113,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,False,True,False,False,True,False,False,-1.8808459349504298
0,-1.0661980695762758,-0.8978803750354993,64.220000264,-0.7087576147351601,-0.5241575749452556,-0.0050921778118929685,-1.0661980695762758,0,3,3,0,0,-0.8324601147446545,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,False,True,False,False,True,False,-1.8808459349504298
1,0.6459875732161263,0.8401791842606224,110.77999878,0.7092505563494077,1.13294147677232,0.26073862593112357,0.6459875732161263,1,3,3,0,0,-0.2607087266310742,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,0.06388511724631801
1,-0.5646565127143078,0.3435907387474448,127.74999618,-0.7087576147351601,-1.3527071008040434,0.3576275475836593,-0.5646565127143078,1,3,3,0,0,-0.6649799804849111,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,-0.4163971422251196
0,-0.682461340684973,-0.15299770676573285,63.90999985,-0.7087576147351601,-1.3527071008040434,-0.006862101820502446,-0.682461340684973,2,3,3,0,0,-0.7043186317592321,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,1.4567785967430438
0,-0.12136775955143367,-0.6495861522789105,-48.45999908,-0.7087576147351601,-0.5241575749452556,-0.6484301448671259,-0.12136775955143367,2,3,3,0,0,-0.5169522470303434,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,True,False,False,True,False,False,-0.24930986630915827
1,-0.47569760128641847,0.3435907387474448,54.230001454,-0.7087576147351601,-0.5241575749452556,-0.062129323380990996,-0.47569760128641847,3,3,3,0,0,-0.6352738669521417,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,True,False,False,False,True,False,1.4567785967430438
1,-1.2138232008207517,-0.8978803750354993,61.18999863,-1.417761700277444,-1.3527071008040434,-0.022391743863899666,-1.2138232008207517,3,3,3,0,0,-0.8817566814252525,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,1.4567785967430438
0,-0.41661799936516697,-1.146174597792088,167.03000067000002,-0.7087576147351601,-0.5241575749452556,0.5818937739027548,-0.41661799936516697,3,3,3,0,0,-0.6155453728195878,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,-0.24930986630915827
0,-0.5642431192720336,-1.3944688205486768,12.92000008,-1.417761700277444,-1.3527071008040434,-0.2979856639713336,-0.5642431192720336,4,3,3,0,0,-0.6648419357142099,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,-0.24930986630915827
1,-0.2455500257701023,0.3435907387474448,80.25000001000001,0.0002464708071237929,0.30439195091353227,0.0864298980536202,-0.2455500257701023,4,3,3,0,0,-0.5584205208641421,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,True,False,False,False,1.4567785967430438
1,0.882246895305041,0.3435907387474448,237.82999615,1.4182546418916917,1.13294147677232,0.9861210140944119,0.882246895305041,5,3,3,0,0,-0.1818144805966279,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,False,True,False,False,False,True,0.7247415179542858
0,-0.7711249841580343,-0.15299770676573285,99.04000092,-0.7087576147351601,-0.5241575749452556,0.1937099926292424,-0.7711249841580343,5,3,3,0,0,-0.7339261462506247,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,False,True,False,False,True,False,1.4567785967430438
0,2.239925587317403,2.3299445208001552,237.65999606,1.4182546418916917,1.13294147677232,0.9851504113881951,2.239925587317403,5,3,3,0,0,0.2715561454438433,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,True,False,False,True,False,False,-0.4163971422251196
0,1.8801336712690846,1.3367676297738,252.940005788,0.7092505563494077,0.30439195091353227,1.072390475749441,1.8801336712690846,6,3,3,0,0,0.15141057110228065,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,True,False,False,True,False,False,0.06388511724631801
1,-0.06240628305857828,0.3435907387474448,85.71999835599999,1.4182546418916917,1.13294147677232,0.11766044150585973,-0.06240628305857828,6,3,3,0,0,-0.4972631986073952,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,True,False,False,False,False,True,-0.39916392542661133
1,-1.154714090114282,-1.3944688205486768,32.0,-1.417761700277444,-1.3527071008040434,-0.18904984189635393,-1.154714090114282,6,3,3,0,0,-0.8620183334027415,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,False,False,True,False,-1.1926411684535252
0,1.1478539633290366,1.0884734070172113,-4.849998469999999,0.7092505563494077,1.13294147677232,-0.3994421319185015,1.1478539633290366,7,3,3,0,0,-0.09312012056927287,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,0.7247415179542858
0,-0.09199032466943777,0.09529651599085597,210.00999451,0.0002464708071237929,-0.5241575749452556,0.827284810662149,-0.09199032466943777,7,3,3,0,0,-0.5071422189859521,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,True,False,-0.39916392542661133
0,0.4099645917991269,-0.4012919295223217,165.5,0.0002464708071237929,0.30439195091353227,0.5731583503461218,0.4099645917991269,7,3,3,0,0,1.8194879882567,1,-0.3487896913151652,-0.41676725600579523,True,False,False,False,True,False,False,False,False,False,True,0.7247415179542858
1,-0.1510108638469664,-0.4012919295223217,132.47000122,-0.7087576147351601,-0.5241575749452556,0.3845760607590434,-0.1510108638469664,8,3,3,0,0,0.005492750583585039,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,True,False,False,0.7247415179542858
0,-1.5976189924557778,-1.3944688205486768,6.119999886,-1.417761700277444,-1.3527071008040434,-0.3368097527737098,-1.5976189924557778,8,3,3,0,0,-0.8620873558275295,1,-0.3487896913151652,-0.41676725600579523,False,True,False,False,False,True,False,False,True,False,False,-0.4163971422251196
1,-1.0367616284024028,-0.15299770676573285,45.17000007,-0.7087576147351601,-0.5241575749452556,-0.11385671871142523,-1.0367616284024028,9,3,3,0,0,-0.5860660342819402,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,False,True,False,1.4567785967430438
1,-0.5937681545319662,-0.4012919295223217,-82.500000916,0.0002464708071237929,0.30439195091353227,-0.8427789708098085,-0.5937681545319662,9,3,3,0,0,0.4787791850362526,1,-0.3487896913151652,-0.41676725600579523,True,False,False,False,True,False,False,False,True,False,False,-1.4642516506039103
1,-1.066139018170162,-0.8978803750354993,-36.609999895,0.0002464708071237929,-0.5241575749452556,-0.580773467287548,-1.066139018170162,10,3,3,0,0,-0.6056860602406633,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,False,False,True,True,False,False,False,-0.8389855889363376
1,-0.49060772481550097,0.3435907387474448,122.199999579,0.0002464708071237929,0.30439195091353227,0.3259402601214863,-0.49060772481550097,10,3,3,0,0,-0.22131089944715654,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,False,True,False,-1.8587424612306054
0,-1.1253662204693504,-0.6495861522789105,93.68000222,-0.7087576147351601,-0.5241575749452556,0.16310748386857565,-1.1253662204693504,10,3,3,0,0,-0.6452416251073528,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,False,True,False,False,True,False,False,1.4567785967430438
1,1.2070516905015343,0.09529651599085597,-826.5099946,0.7092505563494077,0.30439195091353227,-4.055588152618247,1.2070516905015343,11,3,3,0,0,0.9124903695187359,0,-0.09263640325546979,-0.41676725600579523,False,False,True,False,False,False,True,False,False,False,True,1.4567785967430438
1,0.35100311536532125,0.3435907387474448,217.67000007,1.4182546418916917,0.30439195091353227,0.8710190353097513,0.35100311536532125,12,3,3,0,0,-0.3592130996575095,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,True,False,False,False,False,True,-0.39916392542661133
0,-0.7120158734515645,-0.6495861522789105,68.22000123,-0.7087576147351601,-0.5241575749452556,0.017745526347380493,-0.7120158734515645,12,3,3,0,0,-0.7141877982281136,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,-0.4163971422251196
0,-0.32804294997816524,0.09529651599085597,156.14999962,0.0002464708071237929,0.30439195091353227,0.5197752275962622,-0.32804294997816524,13,3,3,0,0,-0.5859674426153293,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,0.06388511724631801
1,0.4686898285956493,2.3299445208001552,161.940001498,0.7092505563494077,0.30439195091353227,0.5528328071057073,0.4686898285956493,13,3,3,0,0,-0.31991389052372327,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,-1.4642516506039103
0,1.0004060088009707,1.3367676297738,162.7500019,1.4182546418916917,1.13294147677232,0.5574574433762998,1.0004060088009707,14,3,3,0,0,-0.14235752250101613,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,True,False,False,False,False,True,-0.8389855889363376
0,-1.154714090114282,-1.3944688205486768,-6.460000038,-1.417761700277444,-1.3527071008040434,-0.40863431457507704,-1.154714090114282,14,3,3,0,0,-0.8620183334027415,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,False,False,True,False,-1.1926411684535252
1,0.3213895198550069,-0.15299770676573285,115.58000183,-0.7087576147351601,-0.5241575749452556,0.288143881717632,0.3213895198550069,15,3,3,0,0,1.701176237309607,1,-0.3487896913151652,-0.41676725600579523,True,False,False,False,False,True,False,False,False,False,True,0.06388511724631801
1,0.8528104653506771,-0.4012919295223217,242.38000484,0.7092505563494077,0.30439195091353227,1.0120989459168275,0.8528104653506771,15,3,3,0,0,2.411007357641272,1,-0.3487896913151652,-0.41676725600579523,True,False,False,False,False,True,False,True,False,False,False,0.7247415179542858
1,2.269834450841596,2.578238743556744,438.040000253,1.4182546418916917,1.13294147677232,2.038302939297557,2.269834450841596,16,3,3,0,0,4.303758728627749,1,-0.3487896913151652,-0.41676725600579523,True,False,False,False,False,False,True,False,False,True,False,0.06388511724631801
0,1.6495135666104368,2.8265329663133327,263.01000405,1.4182546418916917,0.30439195091353227,1.1298843721626537,1.6495135666104368,16,3,3,0,0,0.07439943301655591,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,True,False,0.06388511724631801
0,0.173911989047518,0.8401791842606224,93.63999748999998,0.0002464708071237929,-0.5241575749452556,0.1628790798765572,0.173911989047518,16,3,3,0,0,-0.418349267351142,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,-0.8389855889363376
1,1.3547358731521237,-0.15299770676573285,201.98000049,1.4182546418916917,1.13294147677232,0.78143816477674,1.3547358731521237,17,3,3,0,0,-0.024035895026984277,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,True,False,False,False,False,True,-1.1926411684535252
1,-0.3903112147487229,0.5918849615040336,63.650000095,1.4182546418916917,1.9614910026311079,-0.008346550833551384,-0.3903112147487229,17,3,3,0,0,-0.6067607292357725,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,True,False,False,True,False,False,-1.8587424612306054
0,1.767790917907004,2.081650298043566,-414.02000998,1.4182546418916917,1.9614910026311079,-2.73556748617221,1.767790917907004,17,3,3,0,0,0.11389587434631725,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,True,False,0.7247415179542858
1,0.11427140458461445,1.3367676297738,252.77999115,0.0002464708071237929,-0.5241575749452556,1.071476884229124,0.11427140458461445,18,3,3,0,0,1.4245238301180967,1,-0.3487896913151652,-0.41676725600579523,True,False,False,False,False,True,False,False,False,False,True,-0.4163971422251196
0,-0.8595229130442718,-0.8978803750354993,-431.9599915,-1.417761700277444,-1.3527071008040434,-2.837994459080245,-0.8595229130442718,18,3,3,0,0,-0.7634449304781594,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,True,False,0.06388511724631801
1,-1.0071775417363567,-0.6495861522789105,32.82999993,-0.7087576147351601,-0.5241575749452556,-0.18431101982739,-1.0071775417363567,18,3,3,0,0,-0.8127513472627387,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,True,False,-0.39916392542661133
1,0.9412378579669463,2.081650298043566,172.86999894,1.4182546418916917,1.13294147677232,0.6152368040456451,0.9412378579669463,19,3,3,0,0,2.5291218499299952,1,-0.3487896913151652,-0.41676725600579523,True,False,False,False,True,False,False,False,False,False,True,1.4567785967430438
0,-1.5976189924557778,-1.3944688205486768,17.23999977,-1.417761700277444,-1.3527071008040434,-0.2733209512057684,-1.5976189924557778,19,3,3,0,0,-1.0099178872753372,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,True,False,False,False,-0.4163971422251196
0,-0.12136775955143367,-0.6495861522789105,183.5899963,-0.7087576147351601,-0.5241575749452556,0.6764418213386018,-0.12136775955143367,20,3,3,0,0,-0.5169522470303434,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,False,True,False,False,False,True,-0.24930986630915827
1,-0.41667710698692645,-0.4012919295223217,33.549999715,-0.7087576147351601,-0.5241575749452556,-0.18020023529900184,-0.41667710698692645,20,3,3,0,0,-0.6155651106704051,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,True,False,False,False,True,False,False,0.06388511724631801
1,-0.5054292882123015,0.8401791842606224,-94.76000399,0.7092505563494077,1.13294147677232,-0.9127765347043457,-0.5054292882123015,20,3,3,0,0,-0.6452021906373633,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,False,True,False,False,False,True,1.4567785967430438
0,0.055575732493705884,0.5918849615040336,105.51000214,0.0002464708071237929,-0.5241575749452556,0.23064997715136087,0.055575732493705884,21,3,3,0,0,-0.4578653789559922,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,True,False,False,False,True,False,1.4567785967430438
0,1.1948578184547465,1.5850618525303888,-751.60998352,1.4182546418916917,1.13294147677232,-4.055588152618247,1.1948578184547465,21,3,3,0,0,-0.07742408928437979,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,False,True,False,True,False,False,-0.4163971422251196
1,1.3842018568287922,0.3435907387474448,353.76000115,0.7092505563494077,0.30439195091353227,1.6480146435903757,1.3842018568287922,22,3,3,0,0,-0.014196297819644632,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,-0.39916392542661133
1,-0.26905194220202333,-0.8978803750354993,88.43000222,-0.7087576147351601,-0.5241575749452556,0.13313300439836592,-0.26905194220202333,23,3,3,0,0,0.9125100621153084,1,-0.09263640325546979,-0.41676725600579523,False,True,False,False,True,False,False,False,False,False,True,0.7247415179542858
1,-0.6233522299785033,-0.6495861522789105,112.43999862,-0.7087576147351601,-0.5241575749452556,0.27021626995486286,-0.6233522299785033,23,3,3,0,0,-0.3099658363821688,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,True,False,False,1.4567785967430438
1,-0.5939453145076873,0.3435907387474448,9.609999181000006,0.7092505563494077,0.30439195091353227,-0.3168838647319909,-0.5939453145076873,23,3,3,0,0,-0.2903260913447595,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,True,False,False,-1.5376801395714625
1,0.6164921592908034,1.0884734070172113,219.630002974,0.7092505563494077,-0.5241575749452556,0.8822095242254656,0.6164921592908034,0,4,4,0,0,0.5180784280860742,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,False,False,True,False,False,True,False,1.4567785967430438
1,-0.15124709191043978,1.5850618525303888,161.31999957300002,1.4182546418916917,1.13294147677232,0.5492929528252497,-0.15124709191043978,0,4,4,0,0,0.005334982967940272,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,False,False,True,-1.4642516506039103
0,0.4865820312746924,1.3367676297738,158.859999193,1.4182546418916917,1.9614910026311079,0.5352477659896271,0.4865820312746924,0,4,4,0,0,0.4313164623659468,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,False,False,True,0.06388511724631801
1,0.0851302200870103,1.8333560752869777,217.25999832,1.4182546418916917,-0.5241575749452556,0.8686781612072514,0.0851302200870103,1,4,4,0,0,0.16320227594755504,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,True,False,False,-0.8389855889363376
1,-0.1215448798750477,0.3435907387474448,166.77999686,0.0002464708071237929,-0.5241575749452556,0.5804663959845987,-0.1215448798750477,1,4,4,0,0,0.025171945195450737,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,False,True,False,False,True,False,False,1.4567785967430438
0,-0.2694357822762931,1.0884734070172113,121.54999923,0.0002464708071237929,-0.5241575749452556,0.322229132099252,-0.2694357822762931,1,4,4,0,0,0.9119973581425793,1,-0.3487896913151652,-0.41676725600579523,True,False,False,False,False,False,True,False,False,False,True,-0.4163971422251196
1,-1.0073547296722756,-0.4012919295223217,46.75999832,-1.417761700277444,-1.3527071008040434,-0.10477874349194058,-1.0073547296722756,2,4,4,0,0,-0.5664263004249913,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,False,True,False,-0.4163971422251196
0,-0.09196081588421974,-0.4012919295223217,145.79999924999998,-0.7087576147351601,-0.5241575749452556,0.4606826802425044,-0.09196081588421974,2,4,4,0,0,0.04493000089928277,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,True,False,False,False,False,False,True,-0.24930986630915827
1,0.02625736035543299,-0.4012919295223217,63.24000164,-0.7087576147351601,-0.5241575749452556,-0.010687406123497138,0.02625736035543299,2,4,4,0,0,0.12388336281983077,0,-0.3487896913151652,-0.41676725600579523,False,False,True,False,False,True,False,True,False,False,False,-0.24930986630915827
0,-0.7120454271148192,0.09529651599085597,41.62999725,-0.7087576147351601,-0.5241575749452556,-0.1340680981119156,-0.7120454271148192,3,4,4,0,0,-0.7141976671042257,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,False,True,False,True,False,False,-0.4163971422251196
1,0.9000800125060924,-0.6495861522789105,362.619998714,0.0002464708071237929,-0.5241575749452556,1.6986001321786095,0.9000800125060924,3,4,4,0,0,-0.17585945489190077,0,-0.09263640325546979,-0.41676725600579523,False,False,False,True,False,False,True,False,False,True,False,-0.24930986630915827
0,-1.5680349170682906,-1.146174597792088,-10.93999958,-1.417761700277444,-1.3527071008040434,-0.4342125344414062,-1.5680349170682906,4,4,4,0,0,-0.8225712291970868,1,-0.3487896913151652,-0.41676725600579523,True,False,False,False,True,False,False,False,False,False,True,-1.8958313408621745
1,0.4099645466258403,1.8333560752869777,163.079999919,0.7092505563494077,0.30439195091353227,0.559341542204057,0.4099645466258403,5,4,4,0,0,-0.33952406633902804,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,False,False,True,False,True,False,False,-0.8389855889363376
0,-0.859493359085767,-1.3944688205486768,74.55999756,-1.417761700277444,-1.3527071008040434,0.05394325774448338,-0.859493359085767,6,4,4,0,0,-0.7634350615034542,0,-0.3487896913151652,-0.41676725600579523,False,False,False,True,True,False,False,False,False,False,True,0.7247415179542858
