Order Id,scheduled_shipping_days,shipping_mode,payment_type,customer_segment,market,order_region,order_country,order_state,total_quantity,gross_sales,total_order_value,total_discount,total_profit,item_rows,unique_products,unique_categories,order_year,order_month,order_day_of_week,order_hour,is_weekend,target
45112,4,Standard Class,DEBIT,Corporate,Africa,North Africa,Marruecos,Gran Casablanca,7,819.93001938,694.93999093,124.999999762,45.389998430000006,5,4,4,2016,10,3,12,0,0
17220,4,Standard Class,DEBIT,Corporate,Europe,Northern Europe,Reino Unido,Inglaterra,7,759.9200134,662.9300079,96.99000168,244.09000401999998,3,2,2,2015,9,2,8,0,1
55478,4,Standard Class,PAYMENT,Corporate,LATAM,Central America,México,México,4,319.9600067,316.7600021,3.2000000479999997,112.04999924,2,2,2,2017,3,0,20,0,0
758,1,First Class,PAYMENT,Corporate,LATAM,South America,Argentina,Buenos Aires,8,669.92002488,605.78001018,64.140001775,166.38999939299998,4,4,4,2015,1,0,1,0,1
56509,1,First Class,TRANSFER,Home Office,LATAM,Central America,El Salvador,San Salvador,1,399.980011,399.980011,0.0,145.1900024,1,1,1,2017,4,1,21,0,1
53437,4,Standard Class,PAYMENT,Corporate,LATAM,Central America,El Salvador,San Salvador,6,389.9300041,355.32999800000005,34.60000038,90.19000149,3,3,3,2017,2,6,1,1,0
29449,0,Same Day,PAYMENT,Consumer,Pacific Asia,South Asia,India,Bihar,8,519.9500122,508.949997,11.0,-304.38001251,3,3,3,2016,3,5,20,1,1
59893,0,Same Day,PAYMENT,Consumer,LATAM,Caribbean,Cuba,Santiago de Cuba,8,919.8700180999999,828.680008,91.19000053,327.54999538,4,4,4,2017,5,2,6,0,0
45213,4,Standard Class,DEBIT,Consumer,Africa,Southern Africa,SudAfrica,Gauteng,9,1449.8900452,1303.8900452,146.0,-374.899969599,5,4,4,2016,10,4,23,0,0
53194,0,Same Day,DEBIT,Home Office,LATAM,Central America,Nicaragua,Matagalpa,9,789.9400177,707.2400055,82.699999809,291.2300034,4,3,3,2017,2,2,11,0,0
41805,4,Standard Class,TRANSFER,Corporate,Europe,Eastern Europe,República Checa,Praga,10,749.8800049,619.4099884,130.47999954,207.52999874,3,3,3,2016,9,4,5,0,1
15465,1,First Class,TRANSFER,Consumer,Europe,Western Europe,Austria,Viena,4,491.96001627,448.90001294,43.059999942,201.88999748,4,3,3,2015,8,4,17,0,1
14266,4,Standard Class,DEBIT,Corporate,Europe,Western Europe,Francia,Isla de Francia,7,419.9300079,403.7299957,16.199999809,4.349998470000003,2,1,1,2015,7,1,5,0,0
73441,4,Standard Class,PAYMENT,Consumer,Pacific Asia,Southeast Asia,Indonesia,Java Central,1,11.53999996,10.39000034,1.149999976,3.640000105,1,1,1,2017,12,4,1,0,0
1881,4,Standard Class,DEBIT,Corporate,LATAM,Central America,Honduras,Francisco Morazán,1,129.9900055,127.3899994,2.599999905,61.15000153,1,1,1,2015,1,2,10,0,0
3136,4,Standard Class,CASH,Consumer,LATAM,Central America,México,México,6,699.9300232,679.9300232,20.0,253.4100037,2,2,2,2015,2,6,18,1,0
42725,4,Standard Class,DEBIT,Home Office,Pacific Asia,West Asia,Jordania,Amán,8,379.92000576000004,358.32000726,21.599999905,131.80000306,3,2,2,2016,9,3,16,0,1
4976,1,First Class,DEBIT,Consumer,LATAM,Central America,México,Distrito Federal,5,499.9500122,464.9500122,35.0,98.11000061,1,1,1,2015,3,5,14,1,1
67854,4,Standard Class,PAYMENT,Home Office,Europe,Northern Europe,Reino Unido,Inglaterra,11,869.8600082,790.3600082,79.5,152.86000157,4,3,3,2017,9,6,11,1,1
734,4,Standard Class,PAYMENT,Consumer,LATAM,Central America,Nicaragua,Granada,1,399.980011,347.980011,52.0,21.92000008,1,1,1,2015,1,6,16,1,1
57259,4,Standard Class,PAYMENT,Consumer,LATAM,Central America,México,Michoacán,6,1399.9300385,1294.4300385,105.5,455.560004907,5,4,4,2017,4,5,20,1,1
16681,4,Standard Class,DEBIT,Corporate,Europe,Northern Europe,Reino Unido,Inglaterra,10,634.8300037500001,573.07998845,61.75,189.150000574,5,3,3,2015,9,1,11,0,0
7646,0,Same Day,DEBIT,Consumer,LATAM,Central America,México,Distrito Federal,10,624.8600006,596.6100006,28.25,-874.9700164999999,3,3,3,2015,4,2,14,0,1
35366,4,Standard Class,PAYMENT,Corporate,USCA,US Center ,Estados Unidos,Texas,6,1131.90002635,984.80002597,147.100000024,245.88999986,5,4,4,2016,5,1,5,0,0
9662,2,Second Class,TRANSFER,Consumer,LATAM,Central America,Nicaragua,León,11,859.8100129,720.4299851000001,139.37999916,-576.440023386,5,3,3,2015,5,4,0,0,1
61163,4,Standard Class,TRANSFER,Corporate,LATAM,Caribbean,República Dominicana,Santo Domingo,2,359.97001267999997,301.76999662,58.199999809,46.41999817,2,2,2,2017,6,6,19,1,0
74771,4,Standard Class,PAYMENT,Corporate,Pacific Asia,South Asia,Pakistán,Punyab,1,461.480011,387.6400146,73.83999634,112.4199982,1,1,1,2017,12,2,11,0,0
56391,4,Standard Class,DEBIT,Consumer,LATAM,Central America,México,Guanajuato,16,1229.7600098,1061.6199799,168.139997995,130.489995994,5,3,3,2017,4,0,3,0,0
50909,2,Second Class,CASH,Home Office,Pacific Asia,West Asia,Turquía,Antalya,1,49.97999954,48.97999954,1.0,18.37000084,1,1,1,2017,1,4,3,0,1
59140,1,First Class,TRANSFER,Consumer,LATAM,Central America,Honduras,Cortés,10,799.89002226,690.91000744,108.98000336,238.960001,4,3,3,2017,5,5,7,1,1
2275,4,Standard Class,DEBIT,Consumer,LATAM,Caribbean,República Dominicana,Duarte,4,479.9500122,431.9600067,47.99000168,111.36999893000001,2,2,2,2015,2,1,4,0,1
54309,1,First Class,DEBIT,Consumer,LATAM,Central America,Nicaragua,Masaya,13,929.87000276,838.09000396,91.779999492,6.469993590000005,5,5,5,2017,3,4,18,0,1
37261,0,Same Day,TRANSFER,Corporate,USCA,West of USA ,Estados Unidos,California,1,129.9900055,114.3899994,15.60000038,54.90999985,1,1,1,2016,6,0,21,0,0
36850,1,First Class,DEBIT,Corporate,USCA,US Center ,Estados Unidos,Texas,6,559.93001176,513.13000871,46.800000190999995,-24.830001839999994,3,3,3,2016,6,1,21,0,1
64561,4,Standard Class,PAYMENT,Corporate,Europe,Southern Europe,España,Andalucía,18,1489.8400268,1277.3500061,212.48999786000002,76.43000031,5,5,5,2017,7,0,10,0,0
24164,4,Standard Class,CASH,Consumer,Pacific Asia,South Asia,India,Uttar Pradesh,12,999.8700104,846.8800049,152.99000168,-397.51999287,4,4,4,2015,12,5,17,1,1
45836,4,Standard Class,DEBIT,Consumer,Africa,West Africa,Senegal,Dakar,4,649.9500198999999,542.25000765,107.70000076,231.5800018,3,3,3,2016,10,0,2,0,0
3632,1,First Class,DEBIT,Consumer,LATAM,Caribbean,Barbados,San Miguel,5,419.97000886,333.47000883,86.5,114.61999893000001,3,3,3,2015,2,0,0,0,1
51072,4,Standard Class,DEBIT,Consumer,Africa,Southern Africa,SudAfrica,Gauteng,3,150.0,145.5,4.5,8.579999924,1,1,1,2017,1,6,12,1,0
74131,4,Standard Class,PAYMENT,Corporate,Pacific Asia,Eastern Asia,China,Shandong,1,59.08000183,57.90000153,1.179999948,-2.49000001,1,1,1,2017,12,0,3,0,0
63161,4,Standard Class,TRANSFER,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,7,319.9300003,270.340004,49.59000206,40.15000057,2,2,2,2017,7,0,23,0,0
34439,2,Second Class,TRANSFER,Consumer,USCA,East of USA,Estados Unidos,Ohio,2,599.9700164999999,467.9799957,132.0,94.79999924,2,2,2,2016,5,1,17,0,1
75337,1,First Class,DEBIT,Corporate,Pacific Asia,South Asia,India,Karnataka,1,210.8500061,196.0899963,14.76000023,56.86999893,1,1,1,2018,1,3,17,0,1
20118,4,Standard Class,DEBIT,Corporate,Europe,Northern Europe,Reino Unido,Inglaterra,6,489.9400177,430.3500061,59.59000015,83.53000116300001,3,3,3,2015,10,2,15,0,0
47162,4,Standard Class,TRANSFER,Consumer,Pacific Asia,West Asia,Arabia Saudí,Ash Sharqiyah,11,569.96000288,499.36000822,70.599999428,-15.530002463999999,4,3,3,2016,11,5,10,1,0
41717,4,Standard Class,DEBIT,Consumer,Europe,Western Europe,Austria,Viena,12,749.9200134,694.9300079,54.990000245000004,277.56000044999996,5,3,3,2016,8,2,22,0,0
41103,4,Standard Class,DEBIT,Home Office,USCA,South of  USA ,Estados Unidos,Florida,9,494.93001174,409.78999704,85.1400013,67.59000207,4,4,4,2016,8,0,23,0,0
11889,4,Standard Class,TRANSFER,Consumer,Europe,Western Europe,Alemania,Baja Sajonia,5,224.9499969,191.2100067,33.74000168,87.95999908,1,1,1,2015,6,1,12,0,1
1524,2,Second Class,DEBIT,Consumer,LATAM,Central America,México,Jalisco,2,63.97999954,55.65999985,8.319999695,-40.79999924,1,1,1,2015,1,4,5,0,1
18818,4,Standard Class,PAYMENT,Corporate,Europe,Southern Europe,Italia,Toscana,6,809.93002708,718.1300010299999,91.800000427,248.780001629,5,4,4,2015,10,4,16,0,0
30881,4,Standard Class,DEBIT,Corporate,Pacific Asia,Oceania,Australia,Victoria,1,399.980011,363.980011,36.0,178.3500061,1,1,1,2016,3,5,18,1,0
23219,2,Second Class,CASH,Consumer,Pacific Asia,South Asia,Afganistán,Kabul,10,749.88002014,638.54000472,111.33999872499999,238.09000206000002,5,5,5,2015,12,5,22,1,1
427,1,First Class,DEBIT,Corporate,LATAM,Central America,México,Tamaulipas,16,879.84001916,780.65002438,99.189999579,260.07999993,5,3,3,2015,1,2,5,0,1
23935,0,Same Day,PAYMENT,Corporate,Pacific Asia,Southeast Asia,Singapur,Singapur,12,869.8200188000001,767.24000169,102.580001474,-204.88000247,5,4,4,2015,12,2,9,0,0
2287,1,First Class,DEBIT,Consumer,LATAM,Central America,México,Chihuahua,7,439.91000364,390.11999514,49.79000092,-115.279995879,3,3,3,2015,2,1,8,0,1
33910,1,First Class,PAYMENT,Consumer,USCA,West of USA ,Estados Unidos,California,3,149.95999908,140.95999908,9.0,36.350000383,2,2,2,2016,5,0,23,0,1
14586,4,Standard Class,PAYMENT,Consumer,Europe,Southern Europe,España,Castilla y León,2,99.95999908,79.97000122,19.98999977,39.18000031,1,1,1,2015,8,5,21,1,0
44631,1,First Class,CASH,Consumer,Pacific Asia,West Asia,Turquía,Ankara,4,959.940033,845.1400222999999,114.800000191,268.50999831,4,3,3,2016,10,3,11,0,1
32354,4,Standard Class,DEBIT,Consumer,USCA,West of USA ,Estados Unidos,California,4,249.98999786000002,223.48999786000002,26.5,-21.939999818,2,2,2,2016,4,6,6,1,1
76641,4,Standard Class,PAYMENT,Consumer,Pacific Asia,South Asia,India,Maharashtra,1,39.75,33.38999939,6.360000134,9.350000381,1,1,1,2018,1,1,18,0,0
41676,4,Standard Class,DEBIT,Corporate,Pacific Asia,West Asia,Irak,Bagdad,4,489.96001054,432.36000444,57.60000038,-453.09998887399996,4,4,4,2016,8,2,8,0,0
60227,4,Standard Class,CASH,Consumer,LATAM,Central America,México,Guanajuato,4,159.9600067,140.7599945,19.20000076,67.5699997,1,1,1,2017,5,0,3,0,0
27753,4,Standard Class,DEBIT,Consumer,Pacific Asia,Southeast Asia,Indonesia,Java Oriental,4,199.9199982,193.9199982,6.0,67.87000275,1,1,1,2016,2,2,2,0,0
30340,2,Second Class,PAYMENT,Consumer,Pacific Asia,Oceania,Nueva Zelanda,Wellington,10,1033.8900376,903.80001835,130.09000206000002,57.68000031,5,5,5,2016,3,4,21,0,1
71183,4,Standard Class,CASH,Corporate,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,1,461.480011,346.1099854,115.3700027,17.30999947,1,1,1,2017,11,6,2,1,0
45928,4,Standard Class,PAYMENT,Consumer,Africa,North Africa,Argelia,Guelma,7,519.97001268,488.71999738,31.250000475999997,56.18000031,4,3,3,2016,11,1,10,0,0
58466,4,Standard Class,TRANSFER,Home Office,LATAM,Central America,Honduras,Cortés,3,1099.9400329999999,1034.9400329999999,65.0,284.70999524,3,2,2,2017,5,2,10,0,0
49166,4,Standard Class,CASH,Consumer,Pacific Asia,West Asia,Irak,Arbil,14,1179.9200286999999,995.4399796,184.49000168,222.53999806000002,5,4,4,2016,12,6,16,1,0
65777,0,Same Day,DEBIT,Consumer,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,7,699.980011,613.980011,86.0,-199.98000522,3,2,2,2017,8,4,4,0,0
5611,4,Standard Class,PAYMENT,Corporate,LATAM,South America,Brasil,Ceará,11,769.89002226,720.69998936,49.190001489,83.6499977,4,3,3,2015,3,0,21,0,0
75355,1,First Class,TRANSFER,Consumer,Pacific Asia,Eastern Asia,Japón,Oita,1,260.6499939,250.2200012,10.43000031,-22.02000046,1,1,1,2018,1,3,23,0,1
63031,1,First Class,TRANSFER,Corporate,Europe,Southern Europe,Italia,Sicilia,16,839.80001826,785.62002564,54.179999349,246.22001073399997,5,3,3,2017,7,6,2,1,1
70620,4,Standard Class,DEBIT,Home Office,Europe,Western Europe,Alemania,Renania-Palatinado,1,1500.0,1275.0,225.0,548.25,1,1,1,2017,10,4,20,0,1
76683,4,Standard Class,DEBIT,Corporate,Pacific Asia,Oceania,Australia,Queensland,1,39.75,36.97000122,2.779999971,10.35000038,1,1,1,2018,1,2,9,0,0
56716,2,Second Class,CASH,Consumer,LATAM,Central America,México,Puebla,8,449.9500122,431.9500122,18.0,127.48999786,2,2,2,2017,4,4,21,0,0
10691,4,Standard Class,DEBIT,Corporate,Europe,Western Europe,Francia,Normandía,10,569.88999946,533.4999923600001,36.389999865,103.42999983,4,4,4,2015,6,5,1,1,0
19206,4,Standard Class,PAYMENT,Corporate,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,2,529.9700164999999,475.9700089,54.0,225.95000461,2,2,2,2015,10,3,8,0,0
42976,4,Standard Class,DEBIT,Home Office,USCA,Canada,Canada,Ontario,10,469.8899994,443.88999945,25.999999999000003,158.36000061,3,3,3,2016,9,0,8,0,0
48695,1,First Class,CASH,Home Office,Pacific Asia,West Asia,Irak,Bagdad,11,819.8700103,755.4700088,64.39999962,177.76000024,5,5,5,2016,12,6,19,1,1
18619,2,Second Class,TRANSFER,Corporate,Europe,Northern Europe,Reino Unido,Inglaterra,5,529.95000456,445.44999692,84.5,82.34000206,3,2,2,2015,9,1,18,0,1
35158,4,Standard Class,DEBIT,Consumer,USCA,East of USA,Estados Unidos,Nueva York,2,427.97001077,416.33001138,11.640000105,-317.00001520999996,2,2,2,2016,5,5,5,1,0
35919,4,Standard Class,TRANSFER,Consumer,USCA,South of  USA ,Estados Unidos,Tennessee,12,679.9700050399999,619.46999744,60.5,-1.0099968860000033,5,3,3,2016,6,2,7,0,1
15068,2,Second Class,TRANSFER,Consumer,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,3,299.9900055,238.9900055,61.0,3.3599996599999997,2,2,2,2015,8,5,22,1,1
60322,2,Second Class,CASH,Consumer,LATAM,South America,Brasil,Río de Janeiro,6,488.90999606,449.51999666,39.39999962,99.44000054,3,3,3,2017,5,1,13,0,1
55186,4,Standard Class,PAYMENT,Consumer,LATAM,Central America,Guatemala,Guatemala,1,99.98999786,97.98999786,2.0,9.800000191,1,1,1,2017,3,3,13,0,0
47335,4,Standard Class,DEBIT,Corporate,Europe,Southern Europe,Croacia,Grad Zagreb,11,549.84001156,508.80000678,41.050000190999995,171.84000301,5,4,4,2016,11,0,23,0,1
29505,4,Standard Class,TRANSFER,Consumer,Pacific Asia,Southeast Asia,Indonesia,Java Occidental,3,189.97999954,186.97999954,3.0,71.82999993,3,3,3,2016,3,6,16,1,1
68110,4,Standard Class,DEBIT,Corporate,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,8,1239.9100342,1144.7200318,95.18999862999999,162.84000111999998,5,3,3,2017,9,3,5,0,1
15751,2,Second Class,DEBIT,Consumer,Europe,Western Europe,Alemania,Bavaria,6,899.9300232,834.9400025,64.98999786,107.34000397,2,2,2,2015,8,1,21,0,0
73023,1,First Class,TRANSFER,Home Office,Pacific Asia,Southeast Asia,Indonesia,Kalimantan Oriental,1,84.40000153,63.29999924,21.10000038,11.96000004,1,1,1,2017,12,4,22,0,1
37214,4,Standard Class,PAYMENT,Consumer,USCA,East of USA,Estados Unidos,Nueva York,11,1039.9000092,947.9100189000001,91.98999786,-308.00000567999996,4,4,4,2016,6,0,5,0,1
73089,2,Second Class,DEBIT,Corporate,Pacific Asia,Oceania,Australia,Australia Occidental,1,327.75,309.7200012,18.03000069,86.72000122,1,1,1,2017,12,5,21,1,1
44139,0,Same Day,PAYMENT,Corporate,Pacific Asia,South Asia,Irán,Fars,8,979.88002014,847.48999778,132.389999865,208.03999901,5,4,4,2016,10,3,7,0,0
74649,4,Standard Class,PAYMENT,Consumer,Pacific Asia,South Asia,India,Kerala,1,252.8800049,235.1799927,17.70000076,76.43000031,1,1,1,2017,12,0,16,0,1
22811,4,Standard Class,TRANSFER,Consumer,Pacific Asia,Eastern Asia,China,Jilin,11,959.8800239799999,849.89001462,109.990001324,-60.08000567000002,5,4,4,2015,11,6,23,1,0
50322,4,Standard Class,DEBIT,Home Office,Europe,Eastern Europe,Ucrania,Dnipropetrovsk,3,329.97000119999996,301.9699936,28.0,91.42999839000001,2,2,2,2017,1,2,13,0,0
17061,4,Standard Class,TRANSFER,Consumer,Europe,Western Europe,Países Bajos,Holanda Septentrional,11,1139.8800277999999,998.2800141,141.600000856,-219.25998783,5,3,3,2015,9,0,0,0,0
25812,4,Standard Class,DEBIT,Consumer,Pacific Asia,Southeast Asia,Myanmar (Birmania),Rangún,5,299.95000838,286.15000152,13.800000189999999,137.35000039,2,1,1,2016,1,1,18,0,0
28185,4,Standard Class,TRANSFER,Home Office,Pacific Asia,South Asia,India,Guyarat,7,699.9200134,589.9300079,109.98999977,210.18000030000002,3,3,3,2016,2,1,10,0,1
53712,2,Second Class,PAYMENT,Consumer,LATAM,Caribbean,República Dominicana,Santo Domingo,4,399.9599915,383.9599915,16.0,165.1000061,1,1,1,2017,2,3,1,0,1
30731,4,Standard Class,DEBIT,Consumer,Pacific Asia,Oceania,Australia,Queensland,3,319.9700089,271.9700089,48.0,-216.59999462,2,2,2,2016,3,3,14,0,0
47592,4,Standard Class,CASH,Consumer,Africa,Central Africa,Camerún,Centro,12,849.86000828,838.36000828,11.5,179.45000267,4,3,3,2016,11,4,17,0,0
71989,4,Standard Class,DEBIT,Consumer,Pacific Asia,Eastern Asia,China,Liaoning,1,532.5800171,436.7200012,95.86000061,200.8899994,1,1,1,2017,11,3,20,0,1
1024,4,Standard Class,DEBIT,Corporate,LATAM,Central America,Panamá,Panamá,2,529.9700164999999,499.37001039999996,30.599999905,157.82999802999998,2,2,2,2015,1,3,22,0,1
18953,2,Second Class,PAYMENT,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,6,549.8800049,498.4000092,51.47999954,44.26000023,2,2,2,2015,10,6,15,1,1
31571,1,First Class,DEBIT,Consumer,USCA,West of USA ,Estados Unidos,California,5,599.9000092,491.90998840000003,108.0,-192.30999757,2,2,2,2016,4,1,20,0,1
11933,0,Same Day,DEBIT,Consumer,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,5,489.93001558,476.62999718,13.299999952,139.65999795,4,2,2,2015,6,2,4,0,0
40567,4,Standard Class,DEBIT,Consumer,USCA,East of USA,Estados Unidos,Nueva York,4,849.94002727,823.34002689,26.599999905,316.909997944,4,4,4,2016,8,0,4,0,0
250,4,Standard Class,DEBIT,Consumer,LATAM,Central America,El Salvador,Santa Ana,8,479.9200134,400.7400055,79.18000031,81.94999885,2,1,1,2015,1,6,15,1,1
30663,1,First Class,DEBIT,Home Office,Pacific Asia,Oceania,Nueva Zelanda,Waikato,6,629.9400024,566.9399948,63.0,-78.18999863,3,2,2,2016,3,2,14,0,1
39804,1,First Class,CASH,Consumer,USCA,US Center ,Estados Unidos,Texas,1,129.9900055,107.8899994,22.10000038,10.78999996,1,1,1,2016,8,3,0,0,1
28628,2,Second Class,PAYMENT,Consumer,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,7,1099.90003208,965.90001678,134.0,12.669998160000006,5,3,3,2016,2,0,21,0,1
41093,4,Standard Class,DEBIT,Consumer,USCA,East of USA,Estados Unidos,Ohio,3,859.95002368,822.3500213899999,37.600000381,206.97000125,3,2,2,2016,8,0,20,0,0
39955,4,Standard Class,DEBIT,Corporate,USCA,US Center ,Estados Unidos,Illinois,1,31.98999977,27.19000053,4.800000191,8.510000229,1,1,1,2016,8,5,5,1,1
6591,0,Same Day,TRANSFER,Corporate,LATAM,Central America,Honduras,Francisco Morazán,10,959.95000838,874.70000838,85.25,-235.20000003500002,5,5,5,2015,4,1,4,0,0
74001,1,First Class,TRANSFER,Home Office,Pacific Asia,South Asia,India,Maharashtra,1,31.07999992,29.53000069,1.549999952,7.96999979,1,1,1,2017,12,5,5,1,1
22269,1,First Class,DEBIT,Corporate,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,9,879.9000092,746.5200195,133.37999916,-168.22998435000002,3,3,3,2015,11,6,1,1,1
60869,4,Standard Class,CASH,Corporate,LATAM,Central America,Guatemala,Guatemala,2,439.97001267999997,364.37001039,75.599999905,82.63999748399999,2,2,2,2017,6,2,12,0,1
32265,1,First Class,DEBIT,Consumer,USCA,East of USA,Estados Unidos,Nueva York,2,349.980011,293.4799957,56.5,16.279999492,2,2,2,2016,4,4,23,0,1
21552,4,Standard Class,TRANSFER,Corporate,Pacific Asia,Eastern Asia,China,Guangdong,6,729.92001724,695.02002334,34.900000095,63.22000122,4,4,4,2015,11,2,14,0,0
59134,4,Standard Class,CASH,Corporate,LATAM,South America,Colombia,Caldas,2,219.8999938,181.4200058,38.48000145,-150.0,2,1,1,2017,5,5,4,1,1
52989,4,Standard Class,TRANSFER,Consumer,LATAM,Central America,México,Distrito Federal,5,619.9400101,575.34000395,44.60000038,-314.53000452,3,3,3,2017,2,6,12,1,1
10604,4,Standard Class,TRANSFER,Corporate,Europe,Southern Europe,España,Murcia,4,269.98000718000003,243.68000031999998,26.300000429,72.89999962,3,3,3,2015,6,3,18,0,1
33774,1,First Class,TRANSFER,Consumer,USCA,West of USA ,Estados Unidos,California,8,959.9100341999999,808.4199981,151.5,292.68999477,4,3,3,2016,5,6,0,1,1
22979,4,Standard Class,DEBIT,Consumer,Pacific Asia,Eastern Asia,China,Zhejiang,13,919.8700294800001,741.09001162,178.77999925400002,238.689998623,5,2,2,2015,12,2,10,0,1
9201,0,Same Day,PAYMENT,Consumer,LATAM,Central America,El Salvador,San Salvador,2,119.9800034,105.5800018,14.39999962,50.68000031,1,1,1,2015,5,4,7,0,0
43516,4,Standard Class,TRANSFER,Corporate,Africa,Southern Africa,SudAfrica,KwaZulu-Natal,5,369.9500122,325.76000220000003,44.19000053,141.15999986,2,2,2,2016,9,1,5,0,0
9248,4,Standard Class,DEBIT,Consumer,LATAM,Central America,México,Nuevo León,12,863.90001678,837.31001663,26.590000153,213.65000053,4,4,4,2015,5,4,23,0,0
17093,4,Standard Class,TRANSFER,Home Office,Europe,Western Europe,Alemania,Baja Sajonia,5,479.9200134,427.43000029999996,52.48999977,175.10000229,3,3,3,2015,9,0,12,0,0
45781,2,Second Class,TRANSFER,Corporate,Pacific Asia,West Asia,Turquía,Sanliurfa,2,63.97999954,57.58000183,6.400000095,26.48999977,1,1,1,2016,10,6,6,1,0
57517,1,First Class,PAYMENT,Home Office,LATAM,Central America,El Salvador,San Salvador,8,799.9400177,772.4400177,27.5,39.789999961999996,4,3,3,2017,4,2,14,0,1
21992,2,Second Class,DEBIT,Corporate,Pacific Asia,Oceania,Australia,Australia del Sur,12,829.9299927,695.6399994000001,134.2899971,-357.52000046,3,3,3,2015,11,2,0,0,1
49613,4,Standard Class,CASH,Consumer,Africa,Southern Africa,SudAfrica,Cabo Occidental,5,319.92000958,293.82000347999997,26.10000038,109.40999889,3,3,3,2016,12,6,5,1,0
64224,4,Standard Class,PAYMENT,Consumer,Europe,Southern Europe,Italia,Piamonte,10,539.92000196,517.72000501,22.200000285999998,124.52999879000001,4,3,3,2017,7,2,12,0,1
21342,4,Standard Class,PAYMENT,Consumer,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,2,349.980011,315.480011,34.5,109.91000081,2,2,2,2015,11,6,12,1,0
69906,4,Standard Class,DEBIT,Home Office,Europe,Northern Europe,Reino Unido,Inglaterra,1,452.0400085,375.1900024,76.84999847,121.9400024,1,1,1,2017,10,1,10,0,0
34499,2,Second Class,DEBIT,Consumer,USCA,West of USA ,Estados Unidos,California,10,829.90000538,803.29999552,26.599998954,312.23999783,4,3,3,2016,5,2,14,0,1
13556,4,Standard Class,DEBIT,Consumer,Europe,Southern Europe,Italia,Campania,7,263.90999602,231.5,32.409999727,-92.59000397,3,3,3,2015,7,4,20,0,0
61548,2,Second Class,DEBIT,Corporate,LATAM,South America,Brasil,São Paulo,7,589.89001844,533.1900138599999,56.699999809,149.15000343999998,4,4,4,2017,6,5,10,1,1
8424,1,First Class,DEBIT,Consumer,LATAM,Central America,México,Durango,5,679.9700164999999,641.3200073,38.650000094999996,186.95000458,3,3,3,2015,5,6,22,1,1
57977,4,Standard Class,TRANSFER,Consumer,LATAM,Central America,México,Durango,7,919.89002608,800.29001993,119.599999431,-195.13000490000002,5,5,5,2017,4,2,7,0,0
13001,4,Standard Class,TRANSFER,Consumer,Europe,Western Europe,Países Bajos,Drenthe,8,619.9200211,580.1200180000001,39.80000019,116.960001944,3,2,2,2015,7,3,18,0,0
32355,2,Second Class,TRANSFER,Home Office,USCA,West of USA ,Estados Unidos,California,4,359.94000626,319.94000626,40.0,134.22000122,3,3,3,2016,4,6,7,1,1
65556,1,First Class,DEBIT,Consumer,Europe,Western Europe,Francia,Isla de Francia,3,119.9700012,107.9700012,12.0,5.400000095,1,1,1,2017,8,0,22,0,1
62967,4,Standard Class,DEBIT,Consumer,Europe,Southern Europe,Italia,Campania,7,679.9700164999999,659.2700119,20.69999981,72.5899963,3,3,3,2017,7,5,3,1,0
20979,1,First Class,PAYMENT,Consumer,Pacific Asia,Southeast Asia,Indonesia,Java Oriental,4,409.96001436,398.26000973,11.699999572,-129.00999928599998,3,3,3,2015,11,1,5,0,1
65263,2,Second Class,PAYMENT,Consumer,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,9,929.9300232,807.9300155999999,122.0,-85.629997677,5,4,4,2017,8,3,16,0,1
24055,1,First Class,PAYMENT,Consumer,Pacific Asia,Southeast Asia,Indonesia,Yakarta,2,447.97001267999997,395.97001267999997,52.0,192.59000016,2,2,2,2015,12,4,3,0,1
60257,4,Standard Class,PAYMENT,Consumer,LATAM,Caribbean,República Dominicana,Santo Domingo,7,739.90001678,586.41999048,153.49000168,10.229991930000025,3,3,3,2017,5,0,14,0,0
36256,4,Standard Class,PAYMENT,Corporate,USCA,West of USA ,Estados Unidos,California,2,215.98000527,207.66000558,8.319999993,59.280000214999994,2,2,2,2016,6,0,5,0,0
10589,4,Standard Class,TRANSFER,Consumer,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,6,874.9000244,739.1699981,135.73999977,257.240007875,4,4,4,2015,6,3,13,0,1
38698,0,Same Day,CASH,Consumer,USCA,West of USA ,Estados Unidos,Washington,7,629.95001413,554.00000955,75.949999809,179.88000297,5,5,5,2016,7,0,21,0,1
24050,4,Standard Class,DEBIT,Corporate,Pacific Asia,Eastern Asia,China,Guangdong,13,1109.9100342,974.1200180000001,135.79000092,372.45000452,5,4,4,2015,12,4,1,0,1
